1,stop
1,baby
1,fourteen
1,ninety
1,store
1,back
1,fox
1,no
1,story
1,bad
1,free
1,nobody
1,straight
1,bag
1,fresh
1,noise
1,strange
1,bake
1,Friday
1,none
1,street
1,baker
1,friend
1,noon
1,strong
1,ball
1,friendly
1,north
1,student
1,banana
1,frog
1,nose
1,study
1,bank
1,from
1,not
1,subway
1,baseball
1,front
1,note
1,such
1,basket
1,fruit
1,notebook
1,suddenly
1,basketball
1,full
1,nothing
1,sugar
1,bat
1,fun
1,November
1,suit
1,bath
1,funny
1,now
1,summer
1,bathroom
1,future
1,number
1,sun
1,be
1,nurse
1,Sunday
1,beautiful
1,game
1,supermarket
1,because
1,garden
1,o'clock
1,sure
1,become
1,gas
1,October
1,surprise
1,bed
1,gentleman
1,of
1,sweet
1,bedroom
1,get
1,off
1,swim
1,beef
1,girl
1,office
1,switch
1,been
1,give
1,often
1,before
1,glad
1,oh
1,table
1,begin
1,glass
1,oil
1,take
1,beginning
1,glove
1,OK
1,talk
1,behind
1,go
1,old
1,tall
1,believe
1,goal
1,on
1,tape
1,bell
1,God
1,once
1,taste
1,below
1,gold
1,one
1,taxi
1,bench
1,golden
1,only
1,tea
1,beside
1,golf
1,open
1,teach
1,best
1,gone
1,or
1,teacher
1,better
1,good
1,orange
1,team
1,between
1,goodbye
1,order
1,telephone
1,bicycle
1,grandfather
1,other
1,television
1,big
1,grandmother
1,our
1,tell
1,bike
1,grass
1,ours
1,ten
1,bird
1,gray
1,out
1,tennis
1,birthday
1,great
1,outside
1,tent
1,black
1,green
1,over
1,test
1,blackboard
1,ground
1,textbook
1,blow
1,group
1,page
1,than
1,blue
1,grow
1,paint
1,thank
1,boat
1,guest
1,pair
1,that
1,body
1,guide
1,pants
1,the
1,book
1,guitar
1,paper
1,their
1,boot
1,gun
1,parent
1,theirs
1,born
1,park
1,them
1,both
1,hair
1,part
1,then
1,bottle
1,half
1,party
1,there
1,box
1,hand
1,pass
1,these
1,boy
1,happen
1,past
1,they
1,bread
1,happiness
1,pay
1,thick
1,break
1,happy
1,pen
1,thin
1,breakfast
1,hard
1,pencil
1,thing
1,bridge
1,has
1,people
1,think
1,bring
1,hat
1,percent
1,third
1,brother
1,have
1,perhaps
1,thirteen
1,brown
1,he
1,person
1,thirty
1,build
1,head
1,pet
1,this
1,building
1,healthy
1,phone
1,those
1,bus
1,hear
1,photograph
1,though
1,business
1,heart
1,piano
1,thousand
1,busy
1,heavy
1,pick
1,three
1,but
1,hello
1,picnic
1,through
1,butter
1,help
1,picture
1,throw
1,buy
1,her
1,piece
1,Thursday
1,by
1,here
1,pig
1,ticket
1,bye
1,hers
1,pilot
1,tie
1,hi
1,pink
1,tiger
1,cafe
1,high
1,pipe
1,till
1,cake
1,hill
1,place
1,time
1,calendar
1,him
1,plan
1,tired
1,call
1,his
1,plane
1,to
1,camera
1,history
1,plant
1,today
1,camp
1,hit
1,play
1,toe
1,can
1,hobby
1,please
1,together
1,candy
1,hold
1,pocket
1,toilet
1,cap
1,hole
1,point
1,tomato
1,captain
1,holiday
1,police
1,tomorrow
1,car
1,home
1,policeman
1,tongue
1,card
1,homework
1,pool
1,tonight
1,careful
1,honest
1,poor
1,too
1,carry
1,honey
1,popular
1,tooth
1,case
1,hope
1,pork
1,top
1,cat
1,horse
1,post
1,touch
1,catch
1,hospital
1,pot
1,toward
1,center
1,hot
1,potato
1,towel
1,certain
1,hotel
1,pound
1,tower
1,chair
1,hour
1,power
1,town
1,chalk
1,house
1,practice
1,toy
1,chance
1,how
1,present
1,train
1,change
1,hundred
1,pretty
1,travel
1,cheap
1,hungry
1,price
1,tree
1,cheese
1,hurry
1,promise
1,trip
1,chicken
1,hurt
1,proud
1,trouble
1,chief
1,husband
1,pull
1,TRUE
1,child
1,push
1,try
1,children
1,I
1,put
1,Tuesday
1,chocolate
1,ice
1,tunnel
1,choose
1,idea
1,quarter
1,turn
1,Christmas
1,if
1,queen
1,twelve
1,church
1,ill
1,question
1,twenty
1,circle
1,important
1,quick
1,two
1,city
1,in
1,quickly
1,type
1,class
1,inside
1,quiet
1,classmate
1,interest
1,umbrella
1,classroom
1,interested
1,rabbit
1,uncle
1,clean
1,interesting
1,race
1,under
1,clear
1,into
1,radio
1,understand
1,clever
1,invite
1,rain
1,until
1,climb
1,is
1,rainy
1,up
1,clock
1,island
1,reach
1,upon
1,close
1,it
1,read
1,us
1,clothes
1,its
1,ready
1,use
1,cloud
1,real
1,useful
1,cloudy
1,jam
1,really
1,usual
1,club
1,January
1,receive
1,usually
1,coat
1,job
1,red
1,coffee
1,join
1,remember
1,vacation
1,cold
1,joke
1,restaurant
1,vegetable
1,college
1,joy
1,return
1,very
1,color
1,juice
1,rice
1,video
1,come
1,July
1,rich
1,videotape
1,company
1,jump
1,ride
1,village
1,cook
1,June
1,right
1,violin
1,cookie
1,junior
1,ring
1,visit
1,cool
1,just
1,rise
1,visitor
1,corner
1,river
1,voice
1,could
1,keep
1,road
1,count
1,key
1,robot
1,wait
1,country
1,kick
1,rock
1,wake
1,cover
1,kid
1,rocket
1,walk
1,COW
1,kill
1,roof
1,wall
1,cry
1,kind
1,room
1,want
1,cup
1,king
1,rope
1,war
1,cut
1,kiss
1,rose
1,warm
1,kitchen
1,round
1,was
1,dad
1,knee
1,rule
1,wash
1,daddy
1,knife
1,run
1,watch
1,dance
1,know
1,water
1,dangerous
1,sad
1,wave
1,dark
1,lady
1,safe
1,way
1,date
1,lake
1,salad
1,we
1,daughter
1,land
1,sale
1,weak
1,day
1,language
1,salt
1,wear
1,dead
1,large
1,same
1,Wednesday
1,dear
1,last
1,sand
1,week
1,death
1,late
1,sandwich
1,weekend
1,December
1,later
1,Saturday
1,welcome
1,decide
1,laugh
1,save
1,well
1,deep
1,leaf
1,say
1,were
1,delicious
1,learn
1,scene
1,west
1,department
1,leave
1,school
1,wet
1,desk
1,left
1,science
1,what
1,diary
1,leg
1,sea
1,when
1,dictionary
1,lesson
1,season
1,where
1,did
1,let
1,seat
1,which
1,die
1,letter
1,second
1,while
1,different
1,level
1,secret
1,white
1,difficult
1,library
1,see
1,who
1,dinner
1,life
1,seem
1,whom
1,dirty
1,light
1,sell
1,whose
1,discover
1,like
1,send
1,why
1,dish
1,line
1,September
1,wide
1,do
1,lion
1,set
1,wife
1,doctor
1,lip
1,seven
1,wild
1,does
1,list
1,seventeen
1,will
1,dog
1,listen
1,seventy
1,wind
1,doll
1,little
1,several
1,window
1,dollar
1,live
1,shake
1,wine
1,door
1,long
1,shall
1,winter
1,down
1,look
1,shape
1,wise
1,draw
1,lose
1,sharp
1,with
1,dream
1,love
1,she
1,without
1,dress
1,low
1,sheep
1,woman
1,drink
1,lucky
1,shine
1,wonderful
1,drive
1,lunch
1,ship
1,wood
1,driver
1,shirt
1,word
1,drop
1,machine
1,shoe
1,work
1,dry
1,magazine
1,shop
1,world
1,during
1,mail
1,shopping
1,worry
1,make
1,short
1,worst
1,each
1,man
1,should
1,would
1,ear
1,many
1,shoulder
1,write
1,early
1,map
1,show
1,wrong
1,earth
1,March
1,shower
1,east
1,market
1,shut
1,yard
1,easy
1,marry
1,sick
1,year
1,eat
1,master
1,side
1,yellow
1,egg
1,matter
1,sign
1,yes
1,eight
1,may
1,silent
1,yesterday
1,eighteen
1,May
1,silver
1,you
1,eighty
1,me
1,simple
1,young
1,either
1,meal
1,since
1,your
1,elephant
1,mean
1,sing
1,yours
1,eleven
1,meat
1,singer
1,else
1,meet
1,sister
1,zoo
1,end
1,meeting
1,sit
1,enjoy
1,member
1,six
1,enough
1,memory
1,sixteen
8,discern
8,interface
8,recipient
8,abnormality
8,disciplinary
8,intervene
8,recital
8,aboriginal
8,disciplined
8,intimacy
8,recognizable
8,abound
8,discontent
8,intolerable
8,reconsider
8,absorbing
8,discontinue
8,intricate
8,reconstruct
8,absorption
8,discredit
8,introductory
8,reconstruction
8,accelerate
8,discretion
8,intruder
8,recount
8,accumulation
8,discriminate
8,intrusion
8,recreate
8,acknowledgment
8,disdain
8,intuition
8,recruitment
8,acutely
8,disillusion
8,invader
8,reddish
8,adaptable
8,disinterested
8,invaluable
8,redefine
8,adapter
8,disobedience
8,inventive
8,redesign
8,addict
8,disobey
8,investigator
8,reduced
8,addiction
8,dispense
8,invoice
8,redundant
8,adhere
8,displacement
8,involuntary
8,refill
8,adjustable
8,displeasure
8,ironic
8,reformation
8,adolescence
8,disposable
8,irrational
8,reformer
8,adolescent
8,disregard
8,irrelevant
8,reinforcement
8,adverse
8,disrupt
8,ivy
8,relevance
8,advisable
8,disruption
8,reliance
8,advocate
8,dissolution
8,jellyfish
8,relic
8,aerial
8,distraction
8,jingle
8,relish
8,aerospace
8,diversion
8,jobless
8,reminiscent
8,aesthetic
8,divided
8,joyous
8,removed
8,affectionately
8,divinity
8,judicial
8,repel
8,affirmative
8,documentation
8,jurisdiction
8,reportedly
8,afflict
8,dodge
8,juvenile
8,resentful
8,aging
8,dominance
8,resignation
8,agitation
8,domination
8,keenly
8,resolute
8,agonize
8,don
8,kinship
8,restricted
8,allegation
8,donor
8,retailer
8,alleged
8,dough
8,landlady
8,retort
8,allegedly
8,downhill
8,landmark
8,revision
8,allocate
8,dramatist
8,landowner
8,ripple
8,alpha
8,dramatize
8,laptop
8,rite
8,alternatively
8,drawback
8,lawsuit
8,rivalry
8,ambiguity
8,driven
8,layout
8,rotate
8,ambiguous
8,duly
8,leafy
8,rouge
8,amid
8,dummy
8,legacy
8,rumble
8,amused
8,dumping
8,legendary
8,runway
8,analog
8,durable
8,lender
8,rusty
8,analogy
8,dweller
8,lesser
8,rye
8,analytic
8,dynamics
8,liberate
8,analytical
8,dynamite
8,liberation
8,sanity
8,anatomy
8,licensed
8,sarcastic
8,ancestral
8,eccentricity
8,lightweight
8,scan
8,anguish
8,ecological
8,likelihood
8,scant
8,annoyed
8,ecologist
8,likeness
8,scarcity
8,anti
8,ecstasy
8,limousine
8,scenic
8,antibody
8,eel
8,literacy
8,screening
8,apparel
8,electoral
8,literal
8,screwdriver
8,appreciative
8,elegance
8,literate
8,scroll
8,arbitrary
8,elimination
8,litter
8,scrub
8,arc
8,eloquence
8,locality
8,sculptor
8,archaic
8,embroider
8,locally
8,secrecy
8,arise
8,emigrate
8,lodger
8,segment
8,aristocracy
8,emigration
8,longing
8,sensibility
8,aristocrat
8,emit
8,lookout
8,sensor
8,aristocratic
8,emphatic
8,luminous
8,sensuous
8,array
8,emphatically
8,lunar
8,serene
8,arrogance
8,encouraging
8,lunatic
8,serial
8,artisan
8,encyclopedia
8,lure
8,server
8,ascertain
8,endanger
8,lurk
8,settled
8,ascribe
8,endorse
8,lust
8,settler
8,aspiration
8,endow
8,lyric
8,shameless
8,aspire
8,endowment
8,shareholder
8,assassinate
8,enduring
8,magistrate
8,shellfish
8,assault
8,enlightenment
8,majestic
8,shelve
8,assorted
8,enlist
8,mammoth
8,shipment
8,assuming
8,enroll
8,manifestation
8,shooting
8,attainment
8,entangle
8,manor
8,shoreline
8,attic
8,enterprising
8,manpower
8,shove
8,audit
8,entity
8,mar
8,shrewd
8,authentic
8,entrepreneur
8,marginal
8,shrill
8,authoritative
8,epidemic
8,marketable
8,shudder
8,autonomy
8,equilibrium
8,marmalade
8,sicken
8,aviation
8,equity
8,mastery
8,sideboard
8,avocado
8,eruption
8,materialism
8,siren
8,escalate
8,materialize
8,skeleton
8,babble
8,estimated
8,maze
8,skid
8,badge
8,estimation
8,meaningful
8,slash
8,bail
8,eternity
8,meaningless
8,slaughter
8,balanced
8,etiquette
8,meddle
8,slum
8,ballad
8,exalt
8,mediate
8,slump
8,baron
8,exceptionally
8,medication
8,smack
8,barren
8,exhaustive
8,melodrama
8,smuggle
8,bass
8,exotic
8,memorable
8,smuggler
8,batch
8,expanse
8,merciless
8,snapshot
8,batter
8,expel
8,merge
8,sneak
8,bearer
8,expire
8,merger
8,sneer
8,bearing
8,explanatory
8,mesh
8,sniff
8,bewilder
8,explicit
8,metric
8,snort
8,bewilderment
8,exploitation
8,midway
8,sociable
8,biased
8,expressway
8,migrate
8,socialize
8,biographer
8,extinct
8,migration
8,socket
8,biographical
8,extinguish
8,millennium
8,solemn
8,birthrate
8,extravagant
8,minimize
8,sophistication
8,bishop
8,eyeball
8,mint
8,southward
8,blackmail
8,eyewitness
8,mischievous
8,sovereign
8,blacksmith
8,misleading
8,spa
8,bleak
8,facilitate
8,missionary
8,spacious
8,blur
8,faction
8,misty
8,spatial
8,borderline
8,fad
8,mob
8,specialty
8,botany
8,fading
8,mobile
8,speculate
8,brace
8,faintly
8,mobility
8,spine
8,breach
8,falter
8,mockery
8,spotlight
8,breakthrough
8,fanciful
8,module
8,spouse
8,breakup
8,farmyard
8,moody
8,sprawl
8,brew
8,fascism
8,mop
8,stabilize
8,bribery
8,fatality
8,moth
8,stamina
8,brink
8,favored
8,motto
8,stammer
8,broker
8,fellowship
8,mound
8,standardize
8,brood
8,feminism
8,mourning
8,starlight
8,brownie
8,fertility
8,movable
8,starter
8,buckle
8,fertilize
8,mow
8,stationary
8,buddy
8,fertilizer
8,multiplication
8,stature
8,buffalo
8,festive
8,mum
8,statute
8,bulky
8,festivity
8,mumble
8,sterile
8,bully
8,fillet
8,mutually
8,sticker
8,bum
8,filling
8,mystical
8,stimulation
8,bumper
8,filmmaker
8,strangle
8,bungalow
8,filthy
8,narrator
8,strategic
8,burglary
8,fingernail
8,narrowly
8,streak
8,buttonhole
8,finished
8,nationalistic
8,stressful
8,finite
8,nationwide
8,striped
8,calling
8,fishery
8,necktie
8,stroll
8,cancellation
8,foil
8,negligent
8,subconscious
8,captivity
8,footlight
8,negligible
8,submerge
8,carnival
8,forefront
8,nightfall
8,subordinate
8,casino
8,forestry
8,nightly
8,subside
8,casualty
8,formulation
8,northward
8,substantially
8,categorical
8,fragile
8,notably
8,substitution
8,celebrity
8,fragrance
8,notify
8,suburban
8,centigrade
8,frail
8,nourishment
8,suffice
8,charcoal
8,frantic
8,novelty
8,sufficiently
8,charitable
8,freelance
8,novice
8,superficial
8,checklist
8,friendliness
8,numeral
8,superiority
8,childcare
8,frustrating
8,nurture
8,superstitious
8,chirp
8,fullness
8,supervisor
8,chord
8,obscene
8,supposedly
8,clarity
8,galaxy
8,obscurity
8,suspiciously
8,clasp
8,gale
8,observance
8,swirl
8,claw
8,gauge
8,obsess
8,symbolism
8,cleanse
8,gender
8,occupational
8,syndicate
8,cleanser
8,generalization
8,offset
8,cleanup
8,generalize
8,ongoing
8,tack
8,clench
8,genuinely
8,online
8,takeover
8,clerical
8,glaze
8,operational
8,tar
8,cleverly
8,gloom
8,oppressive
8,tavern
8,clone
8,godfather
8,organizational
8,tech
8,closure
8,goodwill
8,orientation
8,temperament
8,cloudless
8,gourmet
8,ostrich
8,tempting
